ticket_id,agency_name,inspector_name,violator_name,violation_street_number,violation_street_name,violation_zip_code,mailing_address_str_number,mailing_address_str_name,city,state,zip_code,non_us_str_code,country,ticket_issued_date,hearing_date,violation_code,violation_description,disposition,fine_amount,admin_fee,state_fee,late_fee,discount_amount,clean_up_cost,judgment_amount,grafitti_status,payment_amount,payment_date,payment_status,balance_due,collection_status,compliance,compliance_detail
83,Buildings,Inspector_2,Violator_32,4687,Street_2,48202,3523,Mail_Street_22,Detroit,MI,48202,,USA,2020-03-23,2020-04-23,CODE_2,Improper waste disposal,Pending,471.66622900023606,20.0,10.0,47.83354816705558,0.0,0.0,224.73065611507928,,1103.5618896336891,2020-05-22,Paid,308.86346203089715,,1.0,
84,Health,Inspector_3,Violator_33,5018,Street_3,48203,4785,Mail_Street_23,Detroit,MI,48203,,USA,2020-03-24,2020-04-24,CODE_3,Safety violations,Responsible,478.23746969204564,20.0,10.0,2.1021106726217154,0.0,0.0,144.6700090030803,,373.433685364811,2020-05-23,Pending,228.1629619111993,,0.0,
85,Health,Inspector_4,Violator_34,2970,Street_4,48204,4556,Mail_Street_24,Detroit,MI,48204,,USA,2020-03-25,2020-04-25,CODE_4,Failure to maintain exterior,Responsible,960.5729438843532,20.0,10.0,81.96095530657999,0.0,0.0,1026.413705614469,,250.8697545370394,2020-05-24,Paid,447.04568462892274,,1.0,
86,Buildings,Inspector_5,Violator_35,9389,Street_5,48205,5725,Mail_Street_25,Detroit,MI,48205,,USA,2020-03-26,2020-04-26,CODE_0,Safety violations,Responsible,459.53251949212495,20.0,10.0,82.48537674871037,0.0,0.0,146.1361617932646,,1018.1786519204876,2020-05-25,Pending,248.93459025715958,,0.0,
87,Police,Inspector_6,Violator_36,6765,Street_6,48206,9971,Mail_Street_26,Detroit,MI,48206,,USA,2020-03-27,2020-04-27,CODE_1,Other violations,Not responsible,571.8755126576198,20.0,10.0,78.77421883023699,0.0,0.0,384.26389432729417,,1087.2228852532357,2020-05-26,Paid,420.9043545144094,,1.0,
88,Health,Inspector_7,Violator_37,2202,Street_7,48207,6576,Mail_Street_27,Detroit,MI,48207,,USA,2020-03-28,2020-04-28,CODE_2,Other violations,Not responsible,556.5888293151473,20.0,10.0,28.33640688911182,0.0,0.0,196.20710476015915,,649.9163073581843,2020-05-27,Paid,400.6760291351243,,0.0,
89,Buildings,Inspector_8,Violator_38,9135,Street_8,48208,7782,Mail_Street_28,Detroit,MI,48208,,USA,2020-03-29,2020-04-29,CODE_3,Improper waste disposal,Not responsible,654.9236311921107,20.0,10.0,83.7237218221818,0.0,0.0,410.87268067141673,,755.3084533405206,2020-05-28,Unpaid,205.25241067417826,,0.0,
90,Health,Inspector_9,Violator_39,6567,Street_9,48209,8257,Mail_Street_29,Detroit,MI,48209,,USA,2020-03-30,2020-04-30,CODE_4,Failure to maintain exterior,Responsible,760.8211897653011,20.0,10.0,54.29981326052693,0.0,0.0,181.42660371303094,,308.29714163075204,2020-05-29,Paid,115.04224592873751,,0.0,
91,Health,Inspector_0,Violator_40,8667,Street_10,48200,8892,Mail_Street_0,Detroit,MI,48200,,USA,2020-03-31,2020-05-01,CODE_0,Failure to maintain exterior,Pending,263.78978236232854,20.0,10.0,37.380810886700246,0.0,0.0,828.1636408321757,,960.9632255742296,2020-05-30,Unpaid,203.04106627988548,,0.0,
92,Health,Inspector_1,Violator_41,6742,Street_11,48201,3601,Mail_Street_1,Detroit,MI,48201,,USA,2020-04-01,2020-05-02,CODE_1,Other violations,Responsible,552.2881981435139,20.0,10.0,62.5329959704233,0.0,0.0,229.32603430368417,,758.5469141388278,2020-05-31,Pending,413.1086878876101,,0.0,
93,Health,Inspector_2,Violator_42,6788,Street_12,48202,4408,Mail_Street_2,Detroit,MI,48202,,USA,2020-04-02,2020-05-03,CODE_2,Safety violations,Not responsible,834.6218219502289,20.0,10.0,1.2341046060374006,0.0,0.0,1034.0674369395542,,604.2162135575959,2020-06-01,Pending,113.81626790969618,,0.0,
94,Police,Inspector_3,Violator_43,6408,Street_13,48203,2340,Mail_Street_3,Detroit,MI,48203,,USA,2020-04-03,2020-05-04,CODE_3,Improper waste disposal,Not responsible,489.9589781456359,20.0,10.0,14.296087760075215,0.0,0.0,995.2539768138379,,72.130267294075,2020-06-02,Pending,262.21817292887465,,1.0,
95,Health,Inspector_4,Violator_44,9669,Street_14,48204,4817,Mail_Street_4,Detroit,MI,48204,,USA,2020-04-04,2020-05-05,CODE_4,Safety violations,Responsible,314.5346690548944,20.0,10.0,74.22935381702628,0.0,0.0,95.30108772708255,,1099.1219550133844,2020-06-03,Paid,403.04837398037375,,0.0,
96,Health,Inspector_5,Violator_45,1922,Street_15,48205,8106,Mail_Street_5,Detroit,MI,48205,,USA,2020-04-05,2020-05-06,CODE_0,Safety violations,Responsible,671.9736215884841,20.0,10.0,24.4161608716153,0.0,0.0,1083.2135181769283,,738.5417044612873,2020-06-04,Pending,176.7387375641894,,0.0,
97,Health,Inspector_6,Violator_46,1419,Street_16,48206,8904,Mail_Street_6,Detroit,MI,48206,,USA,2020-04-06,2020-05-07,CODE_1,Safety violations,Not responsible,832.5790260091668,20.0,10.0,59.800911732874965,0.0,0.0,112.4176347525711,,231.22931363156155,2020-06-05,Pending,321.1048185013487,,1.0,
98,Police,Inspector_7,Violator_47,3204,Street_17,48207,9112,Mail_Street_7,Detroit,MI,48207,,USA,2020-04-07,2020-05-08,CODE_2,Failure to maintain exterior,Not responsible,109.98327828102175,20.0,10.0,38.510260282302966,0.0,0.0,348.4032791524634,,727.6633403796633,2020-06-06,Unpaid,122.81578702440726,,0.0,
99,Health,Inspector_8,Violator_48,2120,Street_18,48208,4496,Mail_Street_8,Detroit,MI,48208,,USA,2020-04-08,2020-05-09,CODE_3,Other violations,Not responsible,787.9509592368657,20.0,10.0,85.48057787992614,0.0,0.0,116.27583430911446,,812.9560250879681,2020-06-07,Unpaid,54.63972268407996,,1.0,
100,Health,Inspector_9,Violator_49,1950,Street_19,48209,7962,Mail_Street_9,Detroit,MI,48209,,USA,2020-04-09,2020-05-10,CODE_4,Failure to maintain exterior,Responsible,830.5655363136826,20.0,10.0,95.24153059966436,0.0,0.0,456.1447054840339,,630.9244040198706,2020-06-08,Pending,397.1921125464282,,0.0,
101,Police,Inspector_0,Violator_0,3336,Street_0,48200,6930,Mail_Street_10,Detroit,MI,48200,,USA,2020-04-10,2020-05-11,CODE_0,Other violations,Not responsible,488.44678120917644,20.0,10.0,88.35647283701904,0.0,0.0,655.5305087988643,,861.722085547227,2020-06-09,Pending,49.48431170435341,,1.0,
102,Police,Inspector_1,Violator_1,6373,Street_1,48201,7299,Mail_Street_11,Detroit,MI,48201,,USA,2020-04-11,2020-05-12,CODE_1,Improper waste disposal,Not responsible,984.140373977544,20.0,10.0,27.061999469359666,0.0,0.0,972.2422532969547,,697.7447375143491,2020-06-10,Paid,135.6906975397923,,0.0,
103,Police,Inspector_2,Violator_2,3243,Street_2,48202,3725,Mail_Street_12,Detroit,MI,48202,,USA,2020-04-12,2020-05-13,CODE_2,Improper waste disposal,Pending,797.3729236719437,20.0,10.0,19.416286904608228,0.0,0.0,458.53933652621646,,1137.3234984385779,2020-06-11,Paid,427.55471099872005,,1.0,
104,Health,Inspector_3,Violator_3,3645,Street_3,48203,9574,Mail_Street_13,Detroit,MI,48203,,USA,2020-04-13,2020-05-14,CODE_3,Safety violations,Responsible,784.9794366508825,20.0,10.0,47.4434893620735,0.0,0.0,870.1488276338907,,64.4364943191682,2020-06-12,Pending,173.2346435393336,,1.0,
105,Police,Inspector_4,Violator_4,5612,Street_4,48204,3689,Mail_Street_14,Detroit,MI,48204,,USA,2020-04-14,2020-05-15,CODE_4,Other violations,Pending,760.4466456914682,20.0,10.0,0.7334150836180275,0.0,0.0,290.004991973258,,127.49485016347259,2020-06-13,Unpaid,486.52267475708055,,0.0,
106,Police,Inspector_5,Violator_5,2865,Street_5,48205,5267,Mail_Street_15,Detroit,MI,48205,,USA,2020-04-15,2020-05-16,CODE_0,Other violations,Pending,193.0776980573603,20.0,10.0,2.5809392863181735,0.0,0.0,920.6702715534216,,208.40596434520782,2020-06-14,Pending,489.86716738692985,,0.0,
107,Health,Inspector_6,Violator_6,7028,Street_6,48206,9633,Mail_Street_16,Detroit,MI,48206,,USA,2020-04-16,2020-05-17,CODE_1,Other violations,Not responsible,256.3693421303603,20.0,10.0,55.329063962300005,0.0,0.0,344.31619861834605,,828.2052847251986,2020-06-15,Paid,134.13801022677833,,0.0,
108,Police,Inspector_7,Violator_7,8326,Street_7,48207,6406,Mail_Street_17,Detroit,MI,48207,,USA,2020-04-17,2020-05-18,CODE_2,Safety violations,Responsible,490.7906248912038,20.0,10.0,52.0449404165286,0.0,0.0,240.77012665702006,,774.7150472997704,2020-06-16,Unpaid,20.489111124945225,,1.0,
109,Health,Inspector_8,Violator_8,7371,Street_8,48208,2261,Mail_Street_18,Detroit,MI,48208,,USA,2020-04-18,2020-05-19,CODE_3,Safety violations,Not responsible,300.8041324614926,20.0,10.0,99.458198903526,0.0,0.0,287.6579124189408,,1070.4706322516329,2020-06-17,Unpaid,352.53164210268955,,0.0,
110,Buildings,Inspector_9,Violator_9,7359,Street_9,48209,3442,Mail_Street_19,Detroit,MI,48209,,USA,2020-04-19,2020-05-20,CODE_4,Improper waste disposal,Responsible,444.47892371733843,20.0,10.0,20.184183536375812,0.0,0.0,283.910704347678,,879.4529434606781,2020-06-18,Paid,225.49325132417187,,0.0,
111,Police,Inspector_0,Violator_10,8863,Street_10,48200,2405,Mail_Street_20,Detroit,MI,48200,,USA,2020-04-20,2020-05-21,CODE_0,Failure to maintain exterior,Pending,894.0409044267747,20.0,10.0,25.810392916046844,0.0,0.0,654.4064249022301,,610.0265850775107,2020-06-19,Pending,50.37642197978814,,0.0,
112,Buildings,Inspector_1,Violator_11,4228,Street_11,48201,4190,Mail_Street_21,Detroit,MI,48201,,USA,2020-04-21,2020-05-22,CODE_1,Other violations,Responsible,833.1105472853058,20.0,10.0,11.35406423262867,0.0,0.0,1026.1732909307236,,1190.1981509563564,2020-06-20,Pending,353.7614094890214,,0.0,
113,Health,Inspector_2,Violator_12,4719,Street_12,48202,6437,Mail_Street_22,Detroit,MI,48202,,USA,2020-04-22,2020-05-23,CODE_2,Other violations,Not responsible,648.537884555983,20.0,10.0,91.75430096537447,0.0,0.0,169.1576862316063,,319.329547403159,2020-06-21,Pending,15.587454555960612,,0.0,
114,Police,Inspector_3,Violator_13,3371,Street_13,48203,7435,Mail_Street_23,Detroit,MI,48203,,USA,2020-04-23,2020-05-24,CODE_3,Failure to maintain exterior,Not responsible,865.2143745385483,20.0,10.0,77.78112444584508,0.0,0.0,871.7910767126334,,999.8299917425447,2020-06-22,Paid,435.0983452461211,,1.0,
115,Health,Inspector_4,Violator_14,3891,Street_14,48204,9268,Mail_Street_24,Detroit,MI,48204,,USA,2020-04-24,2020-05-25,CODE_4,Other violations,Not responsible,794.5837695663868,20.0,10.0,82.23391114568474,0.0,0.0,812.8680348112006,,512.1484466327032,2020-06-23,Unpaid,69.32626455665186,,0.0,
116,Buildings,Inspector_5,Violator_15,4756,Street_15,48205,2243,Mail_Street_25,Detroit,MI,48205,,USA,2020-04-25,2020-05-26,CODE_0,Safety violations,Responsible,457.53568524884594,20.0,10.0,90.27637879645087,0.0,0.0,1057.2223460488858,,778.482166650881,2020-06-24,Paid,63.6559393733625,,1.0,
117,Health,Inspector_6,Violator_16,5225,Street_16,48206,6585,Mail_Street_26,Detroit,MI,48206,,USA,2020-04-26,2020-05-27,CODE_1,Safety violations,Pending,241.01189444744787,20.0,10.0,52.48999867258382,0.0,0.0,353.4452677677361,,872.7221645429208,2020-06-25,Pending,87.83614898429227,,0.0,
118,Police,Inspector_7,Violator_17,1094,Street_17,48207,6107,Mail_Street_27,Detroit,MI,48207,,USA,2020-04-27,2020-05-28,CODE_2,Other violations,Pending,538.4909880088723,20.0,10.0,45.11931914507237,0.0,0.0,584.1230417272332,,760.5049046284036,2020-06-26,Paid,480.13317924603325,,0.0,
119,Police,Inspector_8,Violator_18,3674,Street_18,48208,9406,Mail_Street_28,Detroit,MI,48208,,USA,2020-04-28,2020-05-29,CODE_3,Safety violations,Responsible,749.4174384021226,20.0,10.0,33.03914736656165,0.0,0.0,1116.9266593767395,,168.60876373031192,2020-06-27,Unpaid,346.584680126923,,0.0,
120,Buildings,Inspector_9,Violator_19,7898,Street_19,48209,2560,Mail_Street_29,Detroit,MI,48209,,USA,2020-04-29,2020-05-30,CODE_4,Safety violations,Not responsible,464.59861879311336,20.0,10.0,58.92146143478555,0.0,0.0,819.1926641515553,,531.5412128975192,2020-06-28,Paid,400.6857677318184,,0.0,
121,Health,Inspector_0,Violator_20,1793,Street_0,48200,6137,Mail_Street_0,Detroit,MI,48200,,USA,2020-04-30,2020-05-31,CODE_0,Other violations,Pending,683.4333142947023,20.0,10.0,45.42783967898225,0.0,0.0,515.4206224049885,,673.7260535197493,2020-06-29,Pending,198.8174928663765,,1.0,
122,Police,Inspector_1,Violator_21,3116,Street_1,48201,4725,Mail_Street_1,Detroit,MI,48201,,USA,2020-05-01,2020-06-01,CODE_1,Improper waste disposal,Not responsible,139.61105497649146,20.0,10.0,45.15655866055751,0.0,0.0,227.18186879790068,,1018.8525110143161,2020-06-30,Unpaid,168.15636375247777,,1.0,
123,Buildings,Inspector_2,Violator_22,6779,Street_2,48202,2593,Mail_Street_2,Detroit,MI,48202,,USA,2020-05-02,2020-06-02,CODE_2,Failure to maintain exterior,Responsible,760.6044995528332,20.0,10.0,93.69278637311389,0.0,0.0,373.98320884866195,,532.3748985582868,2020-07-01,Paid,117.24200339158497,,0.0,
124,Police,Inspector_3,Violator_23,7166,Street_3,48203,7548,Mail_Street_3,Detroit,MI,48203,,USA,2020-05-03,2020-06-03,CODE_3,Safety violations,Not responsible,822.0779388984089,20.0,10.0,98.40315142791302,0.0,0.0,730.9613347881093,,1102.4967657651018,2020-07-02,Paid,240.32401415620447,,0.0,
125,Police,Inspector_4,Violator_24,1814,Street_4,48204,3826,Mail_Street_4,Detroit,MI,48204,,USA,2020-05-04,2020-06-04,CODE_4,Improper waste disposal,Pending,721.495962991514,20.0,10.0,79.64843893295807,0.0,0.0,884.3481012677754,,528.4490676302528,2020-07-03,Unpaid,275.91436676708423,,0.0,
126,Health,Inspector_5,Violator_25,1345,Street_5,48205,5229,Mail_Street_5,Detroit,MI,48205,,USA,2020-05-05,2020-06-05,CODE_0,Safety violations,Pending,968.9004081500473,20.0,10.0,75.67580902469282,0.0,0.0,219.3525132741207,,658.535831115614,2020-07-04,Unpaid,315.8874218263777,,1.0,
127,Police,Inspector_6,Violator_26,9554,Street_6,48206,5287,Mail_Street_6,Detroit,MI,48206,,USA,2020-05-06,2020-06-06,CODE_1,Safety violations,Not responsible,835.3194545876083,20.0,10.0,68.05581617791015,0.0,0.0,751.5489312493405,,955.5428195313611,2020-07-05,Pending,128.55925199934725,,1.0,
128,Health,Inspector_7,Violator_27,3443,Street_7,48207,6073,Mail_Street_7,Detroit,MI,48207,,USA,2020-05-07,2020-06-07,CODE_2,Failure to maintain exterior,Responsible,907.9390414827113,20.0,10.0,16.607485233351373,0.0,0.0,696.3934322994012,,699.6812213065723,2020-07-06,Unpaid,474.3270404514953,,1.0,
129,Police,Inspector_8,Violator_28,8783,Street_8,48208,7789,Mail_Street_8,Detroit,MI,48208,,USA,2020-05-08,2020-06-08,CODE_3,Safety violations,Not responsible,936.8925292847656,20.0,10.0,5.9105820875654524,0.0,0.0,655.630100293593,,1152.2616868593896,2020-07-07,Pending,84.87924910356793,,0.0,
130,Buildings,Inspector_9,Violator_29,1984,Street_9,48209,9629,Mail_Street_9,Detroit,MI,48209,,USA,2020-05-09,2020-06-09,CODE_4,Failure to maintain exterior,Responsible,811.2805922801182,20.0,10.0,69.0726315113263,0.0,0.0,852.937891803849,,792.4029966169531,2020-07-08,Paid,482.8265873832062,,0.0,
131,Police,Inspector_0,Violator_30,8790,Street_10,48200,2133,Mail_Street_10,Detroit,MI,48200,,USA,2020-05-10,2020-06-10,CODE_0,Failure to maintain exterior,Not responsible,690.5458999061741,20.0,10.0,72.8786222256576,0.0,0.0,1017.9435464934772,,627.2513448811212,2020-07-09,Pending,7.428061253751894,,0.0,
132,Health,Inspector_1,Violator_31,1827,Street_11,48201,5138,Mail_Street_11,Detroit,MI,48201,,USA,2020-05-11,2020-06-11,CODE_1,Failure to maintain exterior,Pending,55.43265229274982,20.0,10.0,4.697299109813979,0.0,0.0,441.7484451580926,,28.310361336955037,2020-07-10,Paid,240.56284590842282,,0.0,
133,Health,Inspector_2,Violator_32,4531,Street_12,48202,5919,Mail_Street_12,Detroit,MI,48202,,USA,2020-05-12,2020-06-12,CODE_2,Improper waste disposal,Responsible,492.53446556196843,20.0,10.0,92.80517502288481,0.0,0.0,1075.6936529242746,,496.4794770963958,2020-07-11,Unpaid,166.6839190582814,,0.0,
134,Buildings,Inspector_3,Violator_33,8147,Street_13,48203,9174,Mail_Street_13,Detroit,MI,48203,,USA,2020-05-13,2020-06-13,CODE_3,Other violations,Responsible,592.604183691243,20.0,10.0,9.114063944467754,0.0,0.0,259.90964613277674,,359.0981031121925,2020-07-12,Paid,224.5617069651254,,0.0,
135,Police,Inspector_4,Violator_34,5451,Street_14,48204,7043,Mail_Street_14,Detroit,MI,48204,,USA,2020-05-14,2020-06-14,CODE_4,Improper waste disposal,Responsible,338.82875882559966,20.0,10.0,28.59005337712024,0.0,0.0,273.7867341213041,,897.726801464987,2020-07-13,Unpaid,285.33228949039454,,0.0,
136,Police,Inspector_5,Violator_35,4876,Street_15,48205,9693,Mail_Street_15,Detroit,MI,48205,,USA,2020-05-15,2020-06-15,CODE_0,Other violations,Pending,352.19922455829845,20.0,10.0,67.23898127987044,0.0,0.0,378.7847112587948,,249.93321018425493,2020-07-14,Paid,217.79457900635452,,1.0,
137,Buildings,Inspector_6,Violator_36,6959,Street_16,48206,2072,Mail_Street_16,Detroit,MI,48206,,USA,2020-05-16,2020-06-16,CODE_1,Other violations,Not responsible,963.1014449246569,20.0,10.0,16.987259440447634,0.0,0.0,213.87457389272714,,246.26410475288617,2020-07-15,Paid,207.42342515079747,,1.0,
138,Police,Inspector_7,Violator_37,1126,Street_17,48207,6494,Mail_Street_17,Detroit,MI,48207,,USA,2020-05-17,2020-06-17,CODE_2,Failure to maintain exterior,Pending,897.1253219426086,20.0,10.0,5.541588844224443,0.0,0.0,337.9575316448229,,227.42285188485215,2020-07-16,Paid,366.36170770665325,,0.0,
139,Police,Inspector_8,Violator_38,4177,Street_18,48208,7524,Mail_Street_18,Detroit,MI,48208,,USA,2020-05-18,2020-06-18,CODE_3,Safety violations,Responsible,856.720055226619,20.0,10.0,33.11464891641498,0.0,0.0,199.18117445118594,,150.7387357874831,2020-07-17,Paid,342.9381375432323,,0.0,
140,Health,Inspector_9,Violator_39,9795,Street_19,48209,9842,Mail_Street_19,Detroit,MI,48209,,USA,2020-05-19,2020-06-19,CODE_4,Failure to maintain exterior,Not responsible,435.7112116208051,20.0,10.0,76.59715748551791,0.0,0.0,1000.3627070236372,,373.20840440506487,2020-07-18,Pending,416.63564101792394,,0.0,
141,Police,Inspector_0,Violator_40,7024,Street_0,48200,8721,Mail_Street_20,Detroit,MI,48200,,USA,2020-05-20,2020-06-20,CODE_0,Safety violations,Pending,63.01362288846882,20.0,10.0,41.367867898526036,0.0,0.0,235.64527091301954,,1063.10653733211,2020-07-19,Paid,124.97949061974778,,1.0,
142,Police,Inspector_1,Violator_41,6109,Street_1,48201,9002,Mail_Street_21,Detroit,MI,48201,,USA,2020-05-21,2020-06-21,CODE_1,Other violations,Responsible,126.21113413292836,20.0,10.0,65.29729219079393,0.0,0.0,916.9732644670396,,929.914166767146,2020-07-20,Pending,304.7642548770318,,1.0,
143,Buildings,Inspector_2,Violator_42,5146,Street_2,48202,6225,Mail_Street_22,Detroit,MI,48202,,USA,2020-05-22,2020-06-22,CODE_2,Failure to maintain exterior,Responsible,346.5865498067235,20.0,10.0,57.961909722813665,0.0,0.0,133.6635320629338,,882.3014595681522,2020-07-21,Unpaid,292.59739269642694,,1.0,
144,Buildings,Inspector_3,Violator_43,8196,Street_3,48203,4978,Mail_Street_23,Detroit,MI,48203,,USA,2020-05-23,2020-06-23,CODE_3,Safety violations,Pending,64.95576734589314,20.0,10.0,2.221848202558041,0.0,0.0,1142.342766815585,,956.8041667799553,2020-07-22,Unpaid,184.8689054363444,,1.0,
145,Health,Inspector_4,Violator_44,4368,Street_4,48204,9633,Mail_Street_24,Detroit,MI,48204,,USA,2020-05-24,2020-06-24,CODE_4,Improper waste disposal,Pending,66.29229281943822,20.0,10.0,98.85399870457067,0.0,0.0,876.4992980310981,,323.301467195486,2020-07-23,Pending,243.02877095134045,,0.0,
146,Police,Inspector_5,Violator_45,4797,Street_5,48205,9373,Mail_Street_25,Detroit,MI,48205,,USA,2020-05-25,2020-06-25,CODE_0,Safety violations,Pending,920.7731365602905,20.0,10.0,4.142808881938775,0.0,0.0,87.6121344164452,,1064.9300289029854,2020-07-24,Unpaid,156.89107165286435,,0.0,
147,Police,Inspector_6,Violator_46,2792,Street_6,48206,7907,Mail_Street_26,Detroit,MI,48206,,USA,2020-05-26,2020-06-26,CODE_1,Failure to maintain exterior,Responsible,720.8505770131013,20.0,10.0,96.7802737648485,0.0,0.0,935.5192802242397,,164.76405016992527,2020-07-25,Unpaid,70.9221988084926,,0.0,
148,Police,Inspector_7,Violator_47,6732,Street_7,48207,8097,Mail_Street_27,Detroit,MI,48207,,USA,2020-05-27,2020-06-27,CODE_2,Improper waste disposal,Pending,343.508190564745,20.0,10.0,54.98641783643981,0.0,0.0,655.7717512581276,,403.6148720586983,2020-07-26,Paid,106.90060533136642,,0.0,
149,Health,Inspector_8,Violator_48,4476,Street_8,48208,9935,Mail_Street_28,Detroit,MI,48208,,USA,2020-05-28,2020-06-28,CODE_3,Safety violations,Responsible,176.0123487209055,20.0,10.0,96.31590270650665,0.0,0.0,952.8889907753342,,704.0977427608115,2020-07-27,Paid,52.75682320060054,,1.0,
150,Health,Inspector_9,Violator_49,4417,Street_9,48209,6361,Mail_Street_29,Detroit,MI,48209,,USA,2020-05-29,2020-06-29,CODE_4,Safety violations,Pending,536.0539320003232,20.0,10.0,11.475359941383545,0.0,0.0,665.196425957459,,123.48610601040076,2020-07-28,Paid,341.5347875950621,,0.0,
151,Buildings,Inspector_0,Violator_0,2645,Street_10,48200,7656,Mail_Street_0,Detroit,MI,48200,,USA,2020-05-30,2020-06-30,CODE_0,Safety violations,Responsible,55.078852811646236,20.0,10.0,49.04085191855132,0.0,0.0,797.9478405515972,,876.15622533171,2020-07-29,Pending,330.36369655457577,,0.0,
152,Health,Inspector_1,Violator_1,4030,Street_11,48201,3985,Mail_Street_1,Detroit,MI,48201,,USA,2020-05-31,2020-07-01,CODE_1,Safety violations,Responsible,941.4930566652368,20.0,10.0,16.950409186605864,0.0,0.0,960.6914540424453,,464.69525784417,2020-07-30,Pending,475.30318578993644,,0.0,
